sno,date,state,country,lat,lon,value,deaths,recovered
18933,3/22/20,,Grenada,12.1165,-61.678999999999995,1,0,0
18934,3/23/20,,Grenada,12.1165,-61.678999999999995,1,0,0
18935,3/24/20,,Grenada,12.1165,-61.678999999999995,1,0,0
18936,3/25/20,,Grenada,12.1165,-61.678999999999995,1,0,0
18937,3/26/20,,Grenada,12.1165,-61.678999999999995,7,0,0
18938,3/27/20,,Grenada,12.1165,-61.678999999999995,7,0,0
18939,3/28/20,,Grenada,12.1165,-61.678999999999995,7,0,0
18940,3/29/20,,Grenada,12.1165,-61.678999999999995,9,0,0
18941,3/30/20,,Grenada,12.1165,-61.678999999999995,9,0,0
18942,3/31/20,,Grenada,12.1165,-61.678999999999995,9,0,0
18943,4/1/20,,Grenada,12.1165,-61.678999999999995,9,0,0
18944,4/2/20,,Grenada,12.1165,-61.678999999999995,10,0,0
18945,4/3/20,,Grenada,12.1165,-61.678999999999995,12,0,0
18946,4/4/20,,Grenada,12.1165,-61.678999999999995,12,0,0
18947,4/5/20,,Grenada,12.1165,-61.678999999999995,12,0,0
18948,4/6/20,,Grenada,12.1165,-61.678999999999995,12,0,0
18949,4/7/20,,Grenada,12.1165,-61.678999999999995,12,0,0
18950,4/8/20,,Grenada,12.1165,-61.678999999999995,12,0,0
18951,4/9/20,,Grenada,12.1165,-61.678999999999995,12,0,0
18952,4/10/20,,Grenada,12.1165,-61.678999999999995,14,0,0
18953,4/11/20,,Grenada,12.1165,-61.678999999999995,14,0,0
18954,1/22/20,,Mozambique,-18.665695,35.529562,0,0,0
18955,1/23/20,,Mozambique,-18.665695,35.529562,0,0,0
18956,1/24/20,,Mozambique,-18.665695,35.529562,0,0,0
18957,1/25/20,,Mozambique,-18.665695,35.529562,0,0,0
18958,1/26/20,,Mozambique,-18.665695,35.529562,0,0,0
18959,1/27/20,,Mozambique,-18.665695,35.529562,0,0,0
18960,1/28/20,,Mozambique,-18.665695,35.529562,0,0,0
18961,1/29/20,,Mozambique,-18.665695,35.529562,0,0,0
18962,1/30/20,,Mozambique,-18.665695,35.529562,0,0,0
18963,1/31/20,,Mozambique,-18.665695,35.529562,0,0,0
18964,2/1/20,,Mozambique,-18.665695,35.529562,0,0,0
18965,2/2/20,,Mozambique,-18.665695,35.529562,0,0,0
18966,2/3/20,,Mozambique,-18.665695,35.529562,0,0,0
18967,2/4/20,,Mozambique,-18.665695,35.529562,0,0,0
18968,2/5/20,,Mozambique,-18.665695,35.529562,0,0,0
18969,2/6/20,,Mozambique,-18.665695,35.529562,0,0,0
18970,2/7/20,,Mozambique,-18.665695,35.529562,0,0,0
18971,2/8/20,,Mozambique,-18.665695,35.529562,0,0,0
18972,2/9/20,,Mozambique,-18.665695,35.529562,0,0,0
18973,2/10/20,,Mozambique,-18.665695,35.529562,0,0,0
18974,2/11/20,,Mozambique,-18.665695,35.529562,0,0,0
18975,2/12/20,,Mozambique,-18.665695,35.529562,0,0,0
18976,2/13/20,,Mozambique,-18.665695,35.529562,0,0,0
18977,2/14/20,,Mozambique,-18.665695,35.529562,0,0,0
18978,2/15/20,,Mozambique,-18.665695,35.529562,0,0,0
18979,2/16/20,,Mozambique,-18.665695,35.529562,0,0,0
18980,2/17/20,,Mozambique,-18.665695,35.529562,0,0,0
18981,2/18/20,,Mozambique,-18.665695,35.529562,0,0,0
18982,2/19/20,,Mozambique,-18.665695,35.529562,0,0,0
18983,2/20/20,,Mozambique,-18.665695,35.529562,0,0,0
18984,2/21/20,,Mozambique,-18.665695,35.529562,0,0,0
18985,2/22/20,,Mozambique,-18.665695,35.529562,0,0,0
18986,2/23/20,,Mozambique,-18.665695,35.529562,0,0,0
18987,2/24/20,,Mozambique,-18.665695,35.529562,0,0,0
18988,2/25/20,,Mozambique,-18.665695,35.529562,0,0,0
18989,2/26/20,,Mozambique,-18.665695,35.529562,0,0,0
18990,2/27/20,,Mozambique,-18.665695,35.529562,0,0,0
18991,2/28/20,,Mozambique,-18.665695,35.529562,0,0,0
18992,2/29/20,,Mozambique,-18.665695,35.529562,0,0,0
18993,3/1/20,,Mozambique,-18.665695,35.529562,0,0,0
18994,3/2/20,,Mozambique,-18.665695,35.529562,0,0,0
18995,3/3/20,,Mozambique,-18.665695,35.529562,0,0,0
18996,3/4/20,,Mozambique,-18.665695,35.529562,0,0,0
18997,3/5/20,,Mozambique,-18.665695,35.529562,0,0,0
18998,3/6/20,,Mozambique,-18.665695,35.529562,0,0,0
18999,3/7/20,,Mozambique,-18.665695,35.529562,0,0,0
19000,3/8/20,,Mozambique,-18.665695,35.529562,0,0,0
19001,3/9/20,,Mozambique,-18.665695,35.529562,0,0,0
19002,3/10/20,,Mozambique,-18.665695,35.529562,0,0,0
19003,3/11/20,,Mozambique,-18.665695,35.529562,0,0,0
19004,3/12/20,,Mozambique,-18.665695,35.529562,0,0,0
19005,3/13/20,,Mozambique,-18.665695,35.529562,0,0,0
19006,3/14/20,,Mozambique,-18.665695,35.529562,0,0,0
19007,3/15/20,,Mozambique,-18.665695,35.529562,0,0,0
19008,3/16/20,,Mozambique,-18.665695,35.529562,0,0,0
19009,3/17/20,,Mozambique,-18.665695,35.529562,0,0,0
19010,3/18/20,,Mozambique,-18.665695,35.529562,0,0,0
19011,3/19/20,,Mozambique,-18.665695,35.529562,0,0,0
19012,3/20/20,,Mozambique,-18.665695,35.529562,0,0,0
19013,3/21/20,,Mozambique,-18.665695,35.529562,0,0,0
19014,3/22/20,,Mozambique,-18.665695,35.529562,1,0,0
19015,3/23/20,,Mozambique,-18.665695,35.529562,1,0,0
19016,3/24/20,,Mozambique,-18.665695,35.529562,3,0,0
19017,3/25/20,,Mozambique,-18.665695,35.529562,5,0,0
19018,3/26/20,,Mozambique,-18.665695,35.529562,7,0,0
19019,3/27/20,,Mozambique,-18.665695,35.529562,7,0,0
19020,3/28/20,,Mozambique,-18.665695,35.529562,8,0,0
19021,3/29/20,,Mozambique,-18.665695,35.529562,8,0,0
19022,3/30/20,,Mozambique,-18.665695,35.529562,8,0,0
19023,3/31/20,,Mozambique,-18.665695,35.529562,8,0,0
19024,4/1/20,,Mozambique,-18.665695,35.529562,10,0,0
19025,4/2/20,,Mozambique,-18.665695,35.529562,10,0,0
19026,4/3/20,,Mozambique,-18.665695,35.529562,10,0,0
19027,4/4/20,,Mozambique,-18.665695,35.529562,10,0,1
19028,4/5/20,,Mozambique,-18.665695,35.529562,10,0,1
19029,4/6/20,,Mozambique,-18.665695,35.529562,10,0,1
19030,4/7/20,,Mozambique,-18.665695,35.529562,10,0,1
19031,4/8/20,,Mozambique,-18.665695,35.529562,17,0,1
19032,4/9/20,,Mozambique,-18.665695,35.529562,17,0,1
19033,4/10/20,,Mozambique,-18.665695,35.529562,20,0,2
19034,4/11/20,,Mozambique,-18.665695,35.529562,20,0,2
19035,1/22/20,,Syria,34.802075,38.99681500000001,0,0,0
19036,1/23/20,,Syria,34.802075,38.99681500000001,0,0,0
19037,1/24/20,,Syria,34.802075,38.99681500000001,0,0,0
19038,1/25/20,,Syria,34.802075,38.99681500000001,0,0,0
19039,1/26/20,,Syria,34.802075,38.99681500000001,0,0,0
19040,1/27/20,,Syria,34.802075,38.99681500000001,0,0,0
19041,1/28/20,,Syria,34.802075,38.99681500000001,0,0,0
19042,1/29/20,,Syria,34.802075,38.99681500000001,0,0,0
19043,1/30/20,,Syria,34.802075,38.99681500000001,0,0,0
19044,1/31/20,,Syria,34.802075,38.99681500000001,0,0,0
19045,2/1/20,,Syria,34.802075,38.99681500000001,0,0,0
19046,2/2/20,,Syria,34.802075,38.99681500000001,0,0,0
19047,2/3/20,,Syria,34.802075,38.99681500000001,0,0,0
19048,2/4/20,,Syria,34.802075,38.99681500000001,0,0,0
19049,2/5/20,,Syria,34.802075,38.99681500000001,0,0,0
19050,2/6/20,,Syria,34.802075,38.99681500000001,0,0,0
19051,2/7/20,,Syria,34.802075,38.99681500000001,0,0,0
19052,2/8/20,,Syria,34.802075,38.99681500000001,0,0,0
19053,2/9/20,,Syria,34.802075,38.99681500000001,0,0,0
19054,2/10/20,,Syria,34.802075,38.99681500000001,0,0,0
19055,2/11/20,,Syria,34.802075,38.99681500000001,0,0,0
19056,2/12/20,,Syria,34.802075,38.99681500000001,0,0,0
19057,2/13/20,,Syria,34.802075,38.99681500000001,0,0,0
19058,2/14/20,,Syria,34.802075,38.99681500000001,0,0,0
19059,2/15/20,,Syria,34.802075,38.99681500000001,0,0,0
19060,2/16/20,,Syria,34.802075,38.99681500000001,0,0,0
19061,2/17/20,,Syria,34.802075,38.99681500000001,0,0,0
19062,2/18/20,,Syria,34.802075,38.99681500000001,0,0,0
19063,2/19/20,,Syria,34.802075,38.99681500000001,0,0,0
19064,2/20/20,,Syria,34.802075,38.99681500000001,0,0,0
19065,2/21/20,,Syria,34.802075,38.99681500000001,0,0,0
19066,2/22/20,,Syria,34.802075,38.99681500000001,0,0,0
19067,2/23/20,,Syria,34.802075,38.99681500000001,0,0,0
19068,2/24/20,,Syria,34.802075,38.99681500000001,0,0,0
19069,2/25/20,,Syria,34.802075,38.99681500000001,0,0,0
19070,2/26/20,,Syria,34.802075,38.99681500000001,0,0,0
19071,2/27/20,,Syria,34.802075,38.99681500000001,0,0,0
19072,2/28/20,,Syria,34.802075,38.99681500000001,0,0,0
19073,2/29/20,,Syria,34.802075,38.99681500000001,0,0,0
19074,3/1/20,,Syria,34.802075,38.99681500000001,0,0,0
19075,3/2/20,,Syria,34.802075,38.99681500000001,0,0,0
19076,3/3/20,,Syria,34.802075,38.99681500000001,0,0,0
19077,3/4/20,,Syria,34.802075,38.99681500000001,0,0,0
19078,3/5/20,,Syria,34.802075,38.99681500000001,0,0,0
19079,3/6/20,,Syria,34.802075,38.99681500000001,0,0,0
19080,3/7/20,,Syria,34.802075,38.99681500000001,0,0,0
19081,3/8/20,,Syria,34.802075,38.99681500000001,0,0,0
19082,3/9/20,,Syria,34.802075,38.99681500000001,0,0,0
19083,3/10/20,,Syria,34.802075,38.99681500000001,0,0,0
19084,3/11/20,,Syria,34.802075,38.99681500000001,0,0,0
19085,3/12/20,,Syria,34.802075,38.99681500000001,0,0,0
19086,3/13/20,,Syria,34.802075,38.99681500000001,0,0,0
19087,3/14/20,,Syria,34.802075,38.99681500000001,0,0,0
19088,3/15/20,,Syria,34.802075,38.99681500000001,0,0,0
19089,3/16/20,,Syria,34.802075,38.99681500000001,0,0,0
19090,3/17/20,,Syria,34.802075,38.99681500000001,0,0,0
19091,3/18/20,,Syria,34.802075,38.99681500000001,0,0,0
19092,3/19/20,,Syria,34.802075,38.99681500000001,0,0,0
19093,3/20/20,,Syria,34.802075,38.99681500000001,0,0,0
19094,3/21/20,,Syria,34.802075,38.99681500000001,0,0,0
19095,3/22/20,,Syria,34.802075,38.99681500000001,1,0,0
19096,3/23/20,,Syria,34.802075,38.99681500000001,1,0,0
19097,3/24/20,,Syria,34.802075,38.99681500000001,1,0,0
19098,3/25/20,,Syria,34.802075,38.99681500000001,5,0,0
19099,3/26/20,,Syria,34.802075,38.99681500000001,5,0,0
19100,3/27/20,,Syria,34.802075,38.99681500000001,5,0,0
19101,3/28/20,,Syria,34.802075,38.99681500000001,5,0,0
19102,3/29/20,,Syria,34.802075,38.99681500000001,9,1,0
19103,3/30/20,,Syria,34.802075,38.99681500000001,10,2,0
19104,3/31/20,,Syria,34.802075,38.99681500000001,10,2,0
19105,4/1/20,,Syria,34.802075,38.99681500000001,10,2,0
19106,4/2/20,,Syria,34.802075,38.99681500000001,16,2,0
19107,4/3/20,,Syria,34.802075,38.99681500000001,16,2,0
19108,4/4/20,,Syria,34.802075,38.99681500000001,16,2,2
19109,4/5/20,,Syria,34.802075,38.99681500000001,19,2,2
19110,4/6/20,,Syria,34.802075,38.99681500000001,19,2,2
19111,4/7/20,,Syria,34.802075,38.99681500000001,19,2,3
19112,4/8/20,,Syria,34.802075,38.99681500000001,19,2,4
19113,4/9/20,,Syria,34.802075,38.99681500000001,19,2,4
19114,4/10/20,,Syria,34.802075,38.99681500000001,19,2,4
19115,4/11/20,,Syria,34.802075,38.99681500000001,25,2,5
19116,1/22/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19117,1/23/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19118,1/24/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19119,1/25/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19120,1/26/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19121,1/27/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19122,1/28/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19123,1/29/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19124,1/30/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19125,1/31/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19126,2/1/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19127,2/2/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19128,2/3/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19129,2/4/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19130,2/5/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19131,2/6/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19132,2/7/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19133,2/8/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19134,2/9/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19135,2/10/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19136,2/11/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19137,2/12/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19138,2/13/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19139,2/14/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19140,2/15/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19141,2/16/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19142,2/17/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19143,2/18/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19144,2/19/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19145,2/20/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19146,2/21/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19147,2/22/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19148,2/23/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19149,2/24/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19150,2/25/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19151,2/26/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19152,2/27/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19153,2/28/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19154,2/29/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19155,3/1/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19156,3/2/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19157,3/3/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19158,3/4/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19159,3/5/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19160,3/6/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19161,3/7/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19162,3/8/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19163,3/9/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19164,3/10/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19165,3/11/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19166,3/12/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19167,3/13/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19168,3/14/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19169,3/15/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19170,3/16/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19171,3/17/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19172,3/18/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19173,3/19/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19174,3/20/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19175,3/21/20,,Timor-Leste,-8.874217,125.727539,0,0,0
19176,3/22/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19177,3/23/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19178,3/24/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19179,3/25/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19180,3/26/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19181,3/27/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19182,3/28/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19183,3/29/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19184,3/30/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19185,3/31/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19186,4/1/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19187,4/2/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19188,4/3/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19189,4/4/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19190,4/5/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19191,4/6/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19192,4/7/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19193,4/8/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19194,4/9/20,,Timor-Leste,-8.874217,125.727539,1,0,0
19195,4/10/20,,Timor-Leste,-8.874217,125.727539,2,0,1
19196,4/11/20,,Timor-Leste,-8.874217,125.727539,2,0,1
19197,1/22/20,,Belize,13.1939,-59.5432,0,0,0
19198,1/23/20,,Belize,13.1939,-59.5432,0,0,0
19199,1/24/20,,Belize,13.1939,-59.5432,0,0,0
19200,1/25/20,,Belize,13.1939,-59.5432,0,0,0
19201,1/26/20,,Belize,13.1939,-59.5432,0,0,0
19202,1/27/20,,Belize,13.1939,-59.5432,0,0,0
19203,1/28/20,,Belize,13.1939,-59.5432,0,0,0
19204,1/29/20,,Belize,13.1939,-59.5432,0,0,0
19205,1/30/20,,Belize,13.1939,-59.5432,0,0,0
19206,1/31/20,,Belize,13.1939,-59.5432,0,0,0
19207,2/1/20,,Belize,13.1939,-59.5432,0,0,0
19208,2/2/20,,Belize,13.1939,-59.5432,0,0,0
19209,2/3/20,,Belize,13.1939,-59.5432,0,0,0
19210,2/4/20,,Belize,13.1939,-59.5432,0,0,0
19211,2/5/20,,Belize,13.1939,-59.5432,0,0,0
19212,2/6/20,,Belize,13.1939,-59.5432,0,0,0
19213,2/7/20,,Belize,13.1939,-59.5432,0,0,0
19214,2/8/20,,Belize,13.1939,-59.5432,0,0,0
19215,2/9/20,,Belize,13.1939,-59.5432,0,0,0
19216,2/10/20,,Belize,13.1939,-59.5432,0,0,0
19217,2/11/20,,Belize,13.1939,-59.5432,0,0,0
19218,2/12/20,,Belize,13.1939,-59.5432,0,0,0
19219,2/13/20,,Belize,13.1939,-59.5432,0,0,0
19220,2/14/20,,Belize,13.1939,-59.5432,0,0,0
19221,2/15/20,,Belize,13.1939,-59.5432,0,0,0
19222,2/16/20,,Belize,13.1939,-59.5432,0,0,0
19223,2/17/20,,Belize,13.1939,-59.5432,0,0,0
19224,2/18/20,,Belize,13.1939,-59.5432,0,0,0
19225,2/19/20,,Belize,13.1939,-59.5432,0,0,0
19226,2/20/20,,Belize,13.1939,-59.5432,0,0,0
19227,2/21/20,,Belize,13.1939,-59.5432,0,0,0
19228,2/22/20,,Belize,13.1939,-59.5432,0,0,0
19229,2/23/20,,Belize,13.1939,-59.5432,0,0,0
19230,2/24/20,,Belize,13.1939,-59.5432,0,0,0
19231,2/25/20,,Belize,13.1939,-59.5432,0,0,0
19232,2/26/20,,Belize,13.1939,-59.5432,0,0,0
19233,2/27/20,,Belize,13.1939,-59.5432,0,0,0
19234,2/28/20,,Belize,13.1939,-59.5432,0,0,0
19235,2/29/20,,Belize,13.1939,-59.5432,0,0,0
19236,3/1/20,,Belize,13.1939,-59.5432,0,0,0
19237,3/2/20,,Belize,13.1939,-59.5432,0,0,0
19238,3/3/20,,Belize,13.1939,-59.5432,0,0,0
19239,3/4/20,,Belize,13.1939,-59.5432,0,0,0
19240,3/5/20,,Belize,13.1939,-59.5432,0,0,0
19241,3/6/20,,Belize,13.1939,-59.5432,0,0,0
19242,3/7/20,,Belize,13.1939,-59.5432,0,0,0
19243,3/8/20,,Belize,13.1939,-59.5432,0,0,0
19244,3/9/20,,Belize,13.1939,-59.5432,0,0,0
19245,3/10/20,,Belize,13.1939,-59.5432,0,0,0
19246,3/11/20,,Belize,13.1939,-59.5432,0,0,0
19247,3/12/20,,Belize,13.1939,-59.5432,0,0,0
19248,3/13/20,,Belize,13.1939,-59.5432,0,0,0
19249,3/14/20,,Belize,13.1939,-59.5432,0,0,0
19250,3/15/20,,Belize,13.1939,-59.5432,0,0,0
19251,3/16/20,,Belize,13.1939,-59.5432,0,0,0
19252,3/17/20,,Belize,13.1939,-59.5432,0,0,0
19253,3/18/20,,Belize,13.1939,-59.5432,0,0,0
19254,3/19/20,,Belize,13.1939,-59.5432,0,0,0
19255,3/20/20,,Belize,13.1939,-59.5432,0,0,0
19256,3/21/20,,Belize,13.1939,-59.5432,0,0,0
19257,3/22/20,,Belize,13.1939,-59.5432,0,0,0
19258,3/23/20,,Belize,13.1939,-59.5432,1,0,0
19259,3/24/20,,Belize,13.1939,-59.5432,1,0,0
19260,3/25/20,,Belize,13.1939,-59.5432,2,0,0
19261,3/26/20,,Belize,13.1939,-59.5432,2,0,0
19262,3/27/20,,Belize,13.1939,-59.5432,2,0,0
19263,3/28/20,,Belize,13.1939,-59.5432,2,0,0
19264,3/29/20,,Belize,13.1939,-59.5432,2,0,0
19265,3/30/20,,Belize,13.1939,-59.5432,3,0,0
19266,3/31/20,,Belize,13.1939,-59.5432,3,0,0
19267,4/1/20,,Belize,13.1939,-59.5432,3,0,0
19268,4/2/20,,Belize,13.1939,-59.5432,3,0,0
19269,4/3/20,,Belize,13.1939,-59.5432,4,0,0
19270,4/4/20,,Belize,13.1939,-59.5432,4,0,0
19271,4/5/20,,Belize,13.1939,-59.5432,5,0,0
19272,4/6/20,,Belize,13.1939,-59.5432,7,1,0
19273,4/7/20,,Belize,13.1939,-59.5432,7,1,0
19274,4/8/20,,Belize,13.1939,-59.5432,8,1,0
19275,4/9/20,,Belize,13.1939,-59.5432,9,1,0
19276,4/10/20,,Belize,13.1939,-59.5432,10,2,0
19277,4/11/20,,Belize,13.1939,-59.5432,13,2,0
19359,1/22/20,,Laos,19.856270000000002,102.495496,0,0,0
19360,1/23/20,,Laos,19.856270000000002,102.495496,0,0,0
19361,1/24/20,,Laos,19.856270000000002,102.495496,0,0,0
19362,1/25/20,,Laos,19.856270000000002,102.495496,0,0,0
19363,1/26/20,,Laos,19.856270000000002,102.495496,0,0,0
19364,1/27/20,,Laos,19.856270000000002,102.495496,0,0,0
19365,1/28/20,,Laos,19.856270000000002,102.495496,0,0,0
19366,1/29/20,,Laos,19.856270000000002,102.495496,0,0,0
19367,1/30/20,,Laos,19.856270000000002,102.495496,0,0,0
19368,1/31/20,,Laos,19.856270000000002,102.495496,0,0,0
19369,2/1/20,,Laos,19.856270000000002,102.495496,0,0,0
19370,2/2/20,,Laos,19.856270000000002,102.495496,0,0,0
19371,2/3/20,,Laos,19.856270000000002,102.495496,0,0,0
19372,2/4/20,,Laos,19.856270000000002,102.495496,0,0,0
19373,2/5/20,,Laos,19.856270000000002,102.495496,0,0,0
19374,2/6/20,,Laos,19.856270000000002,102.495496,0,0,0
19375,2/7/20,,Laos,19.856270000000002,102.495496,0,0,0
19376,2/8/20,,Laos,19.856270000000002,102.495496,0,0,0
19377,2/9/20,,Laos,19.856270000000002,102.495496,0,0,0
19378,2/10/20,,Laos,19.856270000000002,102.495496,0,0,0
19379,2/11/20,,Laos,19.856270000000002,102.495496,0,0,0
19380,2/12/20,,Laos,19.856270000000002,102.495496,0,0,0
19381,2/13/20,,Laos,19.856270000000002,102.495496,0,0,0
19382,2/14/20,,Laos,19.856270000000002,102.495496,0,0,0
19383,2/15/20,,Laos,19.856270000000002,102.495496,0,0,0
19384,2/16/20,,Laos,19.856270000000002,102.495496,0,0,0
19385,2/17/20,,Laos,19.856270000000002,102.495496,0,0,0
19386,2/18/20,,Laos,19.856270000000002,102.495496,0,0,0
19387,2/19/20,,Laos,19.856270000000002,102.495496,0,0,0
19388,2/20/20,,Laos,19.856270000000002,102.495496,0,0,0
19389,2/21/20,,Laos,19.856270000000002,102.495496,0,0,0
19390,2/22/20,,Laos,19.856270000000002,102.495496,0,0,0
19391,2/23/20,,Laos,19.856270000000002,102.495496,0,0,0
19392,2/24/20,,Laos,19.856270000000002,102.495496,0,0,0
19393,2/25/20,,Laos,19.856270000000002,102.495496,0,0,0
19394,2/26/20,,Laos,19.856270000000002,102.495496,0,0,0
19395,2/27/20,,Laos,19.856270000000002,102.495496,0,0,0
19396,2/28/20,,Laos,19.856270000000002,102.495496,0,0,0
19397,2/29/20,,Laos,19.856270000000002,102.495496,0,0,0
19398,3/1/20,,Laos,19.856270000000002,102.495496,0,0,0
19399,3/2/20,,Laos,19.856270000000002,102.495496,0,0,0
19400,3/3/20,,Laos,19.856270000000002,102.495496,0,0,0
19401,3/4/20,,Laos,19.856270000000002,102.495496,0,0,0
19402,3/5/20,,Laos,19.856270000000002,102.495496,0,0,0
19403,3/6/20,,Laos,19.856270000000002,102.495496,0,0,0
19404,3/7/20,,Laos,19.856270000000002,102.495496,0,0,0
19405,3/8/20,,Laos,19.856270000000002,102.495496,0,0,0
19406,3/9/20,,Laos,19.856270000000002,102.495496,0,0,0
19407,3/10/20,,Laos,19.856270000000002,102.495496,0,0,0
19408,3/11/20,,Laos,19.856270000000002,102.495496,0,0,0
19409,3/12/20,,Laos,19.856270000000002,102.495496,0,0,0
19410,3/13/20,,Laos,19.856270000000002,102.495496,0,0,0
19411,3/14/20,,Laos,19.856270000000002,102.495496,0,0,0
19412,3/15/20,,Laos,19.856270000000002,102.495496,0,0,0
19413,3/16/20,,Laos,19.856270000000002,102.495496,0,0,0
19414,3/17/20,,Laos,19.856270000000002,102.495496,0,0,0
19415,3/18/20,,Laos,19.856270000000002,102.495496,0,0,0
19416,3/19/20,,Laos,19.856270000000002,102.495496,0,0,0
19417,3/20/20,,Laos,19.856270000000002,102.495496,0,0,0
19418,3/21/20,,Laos,19.856270000000002,102.495496,0,0,0
19419,3/22/20,,Laos,19.856270000000002,102.495496,0,0,0
19420,3/23/20,,Laos,19.856270000000002,102.495496,0,0,0
19421,3/24/20,,Laos,19.856270000000002,102.495496,2,0,0
19422,3/25/20,,Laos,19.856270000000002,102.495496,3,0,0
19423,3/26/20,,Laos,19.856270000000002,102.495496,6,0,0
19424,3/27/20,,Laos,19.856270000000002,102.495496,6,0,0
19425,3/28/20,,Laos,19.856270000000002,102.495496,8,0,0
19426,3/29/20,,Laos,19.856270000000002,102.495496,8,0,0
19427,3/30/20,,Laos,19.856270000000002,102.495496,8,0,0
19428,3/31/20,,Laos,19.856270000000002,102.495496,9,0,0
19429,4/1/20,,Laos,19.856270000000002,102.495496,10,0,0
19430,4/2/20,,Laos,19.856270000000002,102.495496,10,0,0
19431,4/3/20,,Laos,19.856270000000002,102.495496,10,0,0
19432,4/4/20,,Laos,19.856270000000002,102.495496,10,0,0
19433,4/5/20,,Laos,19.856270000000002,102.495496,11,0,0
19434,4/6/20,,Laos,19.856270000000002,102.495496,12,0,0
19435,4/7/20,,Laos,19.856270000000002,102.495496,14,0,0
